# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-12-12 14:57:54 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105585 TOWN BROOK AT QUINCY, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105585
#            TS   parameter     Description
#         66228       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	66228_00060	66228_00060_cd
USGS	01105585	2018-08-12 06:30	EDT	18.3	P
USGS	01105585	2018-08-12 06:45	EDT	17.9	P
USGS	01105585	2018-08-12 07:00	EDT	16.8	P
USGS	01105585	2018-08-12 07:15	EDT	15.8	P
USGS	01105585	2018-08-12 07:30	EDT	14.8	P
USGS	01105585	2018-08-12 07:45	EDT	13.9	P
USGS	01105585	2018-08-12 08:00	EDT	13.2	P
USGS	01105585	2018-08-12 08:15	EDT	12.6	P
USGS	01105585	2018-08-12 08:30	EDT	11.9	P
USGS	01105585	2018-08-12 08:45	EDT	11.6	P
USGS	01105585	2018-08-12 09:00	EDT	11.1	P
USGS	01105585	2018-08-12 09:15	EDT	10.6	P
USGS	01105585	2018-08-12 09:30	EDT	10.2	P
USGS	01105585	2018-08-12 09:45	EDT	10.1	P
USGS	01105585	2018-08-12 10:00	EDT	9.88	P
USGS	01105585	2018-08-12 10:15	EDT	9.58	P
USGS	01105585	2018-08-12 10:30	EDT	9.47	P
USGS	01105585	2018-08-12 10:45	EDT	9.22	P
USGS	01105585	2018-08-12 11:00	EDT	9.07	P
USGS	01105585	2018-08-12 11:15	EDT	8.92	P
USGS	01105585	2018-08-12 11:30	EDT	8.86	P
USGS	01105585	2018-08-12 11:45	EDT	8.92	P
USGS	01105585	2018-08-12 12:00	EDT	8.65	P
USGS	01105585	2018-08-12 12:15	EDT	8.62	P
USGS	01105585	2018-08-12 12:30	EDT	8.53	P
USGS	01105585	2018-08-12 12:45	EDT	8.50	P
USGS	01105585	2018-08-12 13:00	EDT	8.24	P
USGS	01105585	2018-08-12 13:15	EDT	8.01	P
USGS	01105585	2018-08-12 13:30	EDT	8.09	P
USGS	01105585	2018-08-12 13:45	EDT	8.01	P
USGS	01105585	2018-08-12 14:00	EDT	7.84	P
USGS	01105585	2018-08-12 14:15	EDT	7.67	P
USGS	01105585	2018-08-12 14:30	EDT	7.61	P
USGS	01105585	2018-08-12 14:45	EDT	7.70	P
USGS	01105585	2018-08-12 15:00	EDT	7.70	P
USGS	01105585	2018-08-12 15:15	EDT	7.42	P
USGS	01105585	2018-08-12 15:30	EDT	7.36	P
USGS	01105585	2018-08-12 15:45	EDT	7.36	P
USGS	01105585	2018-08-12 16:00	EDT	7.45	P
USGS	01105585	2018-08-12 16:15	EDT	7.31	P
USGS	01105585	2018-08-12 16:30	EDT	7.42	P
USGS	01105585	2018-08-12 16:45	EDT	10.2	P
USGS	01105585	2018-08-12 17:00	EDT	12.2	P
USGS	01105585	2018-08-12 17:15	EDT	17.5	P
USGS	01105585	2018-08-12 17:30	EDT	18.0	P
USGS	01105585	2018-08-12 17:45	EDT	16.5	P
USGS	01105585	2018-08-12 18:00	EDT	14.8	P
USGS	01105585	2018-08-12 18:15	EDT	12.8	P
USGS	01105585	2018-08-12 18:30	EDT	11.4	P
USGS	01105585	2018-08-12 18:45	EDT	10.8	P
USGS	01105585	2018-08-12 19:00	EDT	10.4	P
USGS	01105585	2018-08-12 19:15	EDT	10.3	P
USGS	01105585	2018-08-12 19:30	EDT	10.2	P
USGS	01105585	2018-08-12 19:45	EDT	10.1	P
USGS	01105585	2018-08-12 20:00	EDT	10.1	P
USGS	01105585	2018-08-12 20:15	EDT	9.91	P
USGS	01105585	2018-08-12 20:30	EDT	9.69	P
USGS	01105585	2018-08-12 20:45	EDT	9.41	P
USGS	01105585	2018-08-12 21:00	EDT	9.16	P
USGS	01105585	2018-08-12 21:15	EDT	8.92	P
USGS	01105585	2018-08-12 21:30	EDT	8.68	P
USGS	01105585	2018-08-12 21:45	EDT	8.44	P
USGS	01105585	2018-08-12 22:00	EDT	8.35	P
USGS	01105585	2018-08-12 22:15	EDT	8.21	P
USGS	01105585	2018-08-12 22:30	EDT	8.06	P
USGS	01105585	2018-08-12 22:45	EDT	8.09	P
USGS	01105585	2018-08-12 23:00	EDT	7.84	P
USGS	01105585	2018-08-12 23:15	EDT	7.72	P
USGS	01105585	2018-08-12 23:30	EDT	7.58	P
USGS	01105585	2018-08-12 23:45	EDT	7.47	P
USGS	01105585	2018-08-13 00:00	EDT	7.34	P
USGS	01105585	2018-08-13 00:15	EDT	7.39	P:e
USGS	01105585	2018-08-13 00:30	EDT	7.35	P:e
USGS	01105585	2018-08-13 00:45	EDT	7.30	P:e
USGS	01105585	2018-08-13 01:00	EDT	7.25	P:e
USGS	01105585	2018-08-13 01:15	EDT	7.20	P:e
USGS	01105585	2018-08-13 01:30	EDT	7.13	P:e
USGS	01105585	2018-08-13 01:45	EDT	7.06	P:e
USGS	01105585	2018-08-13 02:00	EDT	6.98	P:e
USGS	01105585	2018-08-13 02:30	EDT	6.75	P
USGS	01105585	2018-08-13 02:45	EDT	6.56	P
USGS	01105585	2018-08-13 03:00	EDT	6.67	P
USGS	01105585	2018-08-13 03:15	EDT	6.59	P
USGS	01105585	2018-08-13 03:30	EDT	6.64	P
USGS	01105585	2018-08-13 03:45	EDT	6.33	P
USGS	01105585	2018-08-13 04:00	EDT	6.26	P
USGS	01105585	2018-08-13 04:15	EDT	6.31	P
USGS	01105585	2018-08-13 04:30	EDT	6.28	P
USGS	01105585	2018-08-13 04:45	EDT	6.23	P
USGS	01105585	2018-08-13 05:00	EDT	6.01	P
USGS	01105585	2018-08-13 05:15	EDT	6.03	P
USGS	01105585	2018-08-13 05:30	EDT	6.16	P
USGS	01105585	2018-08-13 05:45	EDT	6.08	P
USGS	01105585	2018-08-13 06:00	EDT	5.93	P
USGS	01105585	2018-08-13 06:15	EDT	5.81	P
USGS	01105585	2018-08-13 06:30	EDT	5.66	P
USGS	01105585	2018-08-13 06:45	EDT	5.83	P
USGS	01105585	2018-08-13 07:00	EDT	5.78	P
USGS	01105585	2018-08-13 07:15	EDT	5.69	P
USGS	01105585	2018-08-13 07:30	EDT	5.54	P
USGS	01105585	2018-08-13 07:45	EDT	5.54	P
USGS	01105585	2018-08-13 08:00	EDT	5.74	P
USGS	01105585	2018-08-13 08:15	EDT	5.69	P
USGS	01105585	2018-08-13 08:30	EDT	5.57	P
USGS	01105585	2018-08-13 08:45	EDT	5.54	P
USGS	01105585	2018-08-13 09:00	EDT	5.54	P
USGS	01105585	2018-08-13 09:15	EDT	5.57	P
USGS	01105585	2018-08-13 09:30	EDT	5.64	P
USGS	01105585	2018-08-13 09:45	EDT	5.38	P
USGS	01105585	2018-08-13 10:00	EDT	5.21	P
USGS	01105585	2018-08-13 10:15	EDT	5.57	P
USGS	01105585	2018-08-13 10:30	EDT	5.45	P
USGS	01105585	2018-08-13 10:45	EDT	5.64	P
USGS	01105585	2018-08-13 11:00	EDT	5.26	P
USGS	01105585	2018-08-13 11:15	EDT	5.10	P
USGS	01105585	2018-08-13 11:30	EDT	5.31	P
USGS	01105585	2018-08-13 11:45	EDT	5.38	P
USGS	01105585	2018-08-13 12:00	EDT	5.31	P
USGS	01105585	2018-08-13 12:15	EDT	4.98	P
USGS	01105585	2018-08-13 12:30	EDT	4.98	P
USGS	01105585	2018-08-13 12:45	EDT	5.05	P
USGS	01105585	2018-08-13 13:00	EDT	5.31	P
USGS	01105585	2018-08-13 13:15	EDT	5.12	P
USGS	01105585	2018-08-13 13:30	EDT	4.89	P
USGS	01105585	2018-08-13 13:45	EDT	4.89	P
USGS	01105585	2018-08-13 14:00	EDT	5.38	P
USGS	01105585	2018-08-13 14:15	EDT	5.12	P
USGS	01105585	2018-08-13 14:30	EDT	4.98	P
USGS	01105585	2018-08-13 14:45	EDT	4.87	P
USGS	01105585	2018-08-13 15:00	EDT	4.89	P
USGS	01105585	2018-08-13 15:15	EDT	5.12	P
USGS	01105585	2018-08-13 15:30	EDT	4.98	P
USGS	01105585	2018-08-13 15:45	EDT	4.83	P
USGS	01105585	2018-08-13 16:00	EDT	4.76	P
USGS	01105585	2018-08-13 16:15	EDT	4.89	P
USGS	01105585	2018-08-13 16:30	EDT	5.01	P
USGS	01105585	2018-08-13 16:45	EDT	4.83	P
USGS	01105585	2018-08-13 17:00	EDT	4.69	P
USGS	01105585	2018-08-13 17:15	EDT	4.63	P
USGS	01105585	2018-08-13 17:30	EDT	4.76	P
USGS	01105585	2018-08-13 17:45	EDT	4.89	P
USGS	01105585	2018-08-13 18:00	EDT	4.67	P
USGS	01105585	2018-08-13 18:15	EDT	4.69	P
USGS	01105585	2018-08-13 18:30	EDT	4.76	P
USGS	01105585	2018-08-13 18:45	EDT	5.35	P
USGS	01105585	2018-08-13 19:00	EDT	7.53	P
USGS	01105585	2018-08-13 19:15	EDT	8.62	P
USGS	01105585	2018-08-13 19:30	EDT	9.47	P
USGS	01105585	2018-08-13 19:45	EDT	9.19	P
USGS	01105585	2018-08-13 20:00	EDT	8.89	P
USGS	01105585	2018-08-13 20:15	EDT	7.81	P
USGS	01105585	2018-08-13 20:30	EDT	7.61	P
USGS	01105585	2018-08-13 20:45	EDT	7.28	P
USGS	01105585	2018-08-13 21:00	EDT	6.77	P
USGS	01105585	2018-08-13 21:15	EDT	11.4	P
USGS	01105585	2018-08-13 21:30	EDT	27.1	P
USGS	01105585	2018-08-13 21:45	EDT	29.5	P
USGS	01105585	2018-08-13 22:00	EDT	27.2	P
USGS	01105585	2018-08-13 22:15	EDT	23.1	P
USGS	01105585	2018-08-13 22:30	EDT	19.4	P
USGS	01105585	2018-08-13 22:45	EDT	17.8	P
USGS	01105585	2018-08-13 23:00	EDT	16.5	P
USGS	01105585	2018-08-13 23:15	EDT	17.0	P
USGS	01105585	2018-08-13 23:30	EDT	15.7	P
USGS	01105585	2018-08-13 23:45	EDT	14.8	P
USGS	01105585	2018-08-14 00:00	EDT	14.2	P
USGS	01105585	2018-08-14 00:15	EDT	13.3	P
USGS	01105585	2018-08-14 00:30	EDT	12.4	P
USGS	01105585	2018-08-14 00:45	EDT	11.7	P
USGS	01105585	2018-08-14 01:00	EDT	11.4	P
USGS	01105585	2018-08-14 01:15	EDT	11.0	P
USGS	01105585	2018-08-14 01:30	EDT	11.1	P:e
USGS	01105585	2018-08-14 01:45	EDT	10.7	P:e
USGS	01105585	2018-08-14 02:00	EDT	10.4	P:e
USGS	01105585	2018-08-14 02:15	EDT	10.1	P:e
USGS	01105585	2018-08-14 02:30	EDT	9.77	P:e
USGS	01105585	2018-08-14 02:45	EDT	9.41	P:e
USGS	01105585	2018-08-14 03:00	EDT	8.95	P:e
USGS	01105585	2018-08-14 03:15	EDT	9.10	P
USGS	01105585	2018-08-14 03:30	EDT	8.86	P
USGS	01105585	2018-08-14 03:45	EDT	8.68	P
USGS	01105585	2018-08-14 04:00	EDT	8.53	P
USGS	01105585	2018-08-14 04:15	EDT	8.89	P
USGS	01105585	2018-08-14 04:30	EDT	8.56	P
USGS	01105585	2018-08-14 04:45	EDT	8.27	P
USGS	01105585	2018-08-14 05:00	EDT	8.21	P
USGS	01105585	2018-08-14 05:15	EDT	8.06	P
USGS	01105585	2018-08-14 05:30	EDT	8.27	P
USGS	01105585	2018-08-14 05:45	EDT	8.09	P
USGS	01105585	2018-08-14 06:00	EDT	7.78	P
USGS	01105585	2018-08-14 06:15	EDT	7.84	P
USGS	01105585	2018-08-14 06:30	EDT	8.32	P
USGS	01105585	2018-08-14 06:45	EDT	7.92	P
USGS	01105585	2018-08-14 07:00	EDT	7.72	P
USGS	01105585	2018-08-14 07:15	EDT	7.70	P
USGS	01105585	2018-08-14 07:30	EDT	7.67	P
USGS	01105585	2018-08-14 07:45	EDT	7.75	P
USGS	01105585	2018-08-14 08:00	EDT	7.61	P
USGS	01105585	2018-08-14 08:15	EDT	7.47	P
USGS	01105585	2018-08-14 08:30	EDT	7.53	P
USGS	01105585	2018-08-14 08:45	EDT	7.34	P
USGS	01105585	2018-08-14 09:00	EDT	7.42	P
USGS	01105585	2018-08-14 09:15	EDT	7.61	P
USGS	01105585	2018-08-14 09:30	EDT	7.36	P
USGS	01105585	2018-08-14 09:45	EDT	7.09	P
USGS	01105585	2018-08-14 10:00	EDT	7.45	P
USGS	01105585	2018-08-14 10:15	EDT	7.23	P
USGS	01105585	2018-08-14 10:30	EDT	6.98	P
USGS	01105585	2018-08-14 10:45	EDT	6.80	P
USGS	01105585	2018-08-14 11:00	EDT	6.75	P
USGS	01105585	2018-08-14 11:15	EDT	7.01	P
USGS	01105585	2018-08-14 11:30	EDT	7.04	P
USGS	01105585	2018-08-14 11:45	EDT	6.77	P
USGS	01105585	2018-08-14 12:00	EDT	6.69	P
USGS	01105585	2018-08-14 12:15	EDT	7.06	P
USGS	01105585	2018-08-14 12:30	EDT	6.77	P
USGS	01105585	2018-08-14 12:45	EDT	6.56	P
USGS	01105585	2018-08-14 13:00	EDT	6.49	P
USGS	01105585	2018-08-14 13:15	EDT	6.90	P
USGS	01105585	2018-08-14 13:30	EDT	6.64	P
USGS	01105585	2018-08-14 13:45	EDT	6.49	P
USGS	01105585	2018-08-14 14:00	EDT	6.38	P
USGS	01105585	2018-08-14 14:15	EDT	6.75	P
USGS	01105585	2018-08-14 14:30	EDT	6.44	P
USGS	01105585	2018-08-14 14:45	EDT	6.38	P
USGS	01105585	2018-08-14 15:00	EDT	6.16	P
USGS	01105585	2018-08-14 15:15	EDT	6.28	P
USGS	01105585	2018-08-14 15:30	EDT	6.23	P
USGS	01105585	2018-08-14 15:45	EDT	6.13	P
USGS	01105585	2018-08-14 16:00	EDT	6.03	P
USGS	01105585	2018-08-14 16:15	EDT	5.98	P
USGS	01105585	2018-08-14 16:30	EDT	6.06	P
USGS	01105585	2018-08-14 16:45	EDT	5.96	P
USGS	01105585	2018-08-14 17:00	EDT	5.88	P
USGS	01105585	2018-08-14 17:15	EDT	5.91	P
USGS	01105585	2018-08-14 17:30	EDT	5.93	P
USGS	01105585	2018-08-14 17:45	EDT	5.81	P
USGS	01105585	2018-08-14 18:00	EDT	5.69	P
USGS	01105585	2018-08-14 18:15	EDT	5.78	P
USGS	01105585	2018-08-14 18:30	EDT	5.83	P
USGS	01105585	2018-08-14 18:45	EDT	5.69	P
USGS	01105585	2018-08-14 19:00	EDT	5.61	P
USGS	01105585	2018-08-14 19:15	EDT	5.59	P
USGS	01105585	2018-08-14 19:30	EDT	5.69	P
USGS	01105585	2018-08-14 19:45	EDT	5.69	P
USGS	01105585	2018-08-14 20:00	EDT	5.50	P
USGS	01105585	2018-08-14 20:15	EDT	5.50	P
USGS	01105585	2018-08-14 20:30	EDT	5.52	P
USGS	01105585	2018-08-14 20:45	EDT	5.57	P
USGS	01105585	2018-08-14 21:00	EDT	5.42	P
USGS	01105585	2018-08-14 21:15	EDT	5.38	P
USGS	01105585	2018-08-14 21:30	EDT	5.40	P
USGS	01105585	2018-08-14 21:45	EDT	5.42	P
USGS	01105585	2018-08-14 22:00	EDT	5.33	P
USGS	01105585	2018-08-14 22:15	EDT	5.28	P
USGS	01105585	2018-08-14 22:30	EDT	5.28	P
USGS	01105585	2018-08-14 22:45	EDT	5.28	P
USGS	01105585	2018-08-14 23:00	EDT	5.21	P
USGS	01105585	2018-08-14 23:15	EDT	5.17	P
USGS	01105585	2018-08-14 23:30	EDT	5.12	P
USGS	01105585	2018-08-14 23:45	EDT	5.14	P
USGS	01105585	2018-08-15 00:00	EDT	5.31	P
USGS	01105585	2018-08-15 00:15	EDT	5.12	P
USGS	01105585	2018-08-15 00:30	EDT	5.03	P
USGS	01105585	2018-08-15 00:45	EDT	5.01	P
USGS	01105585	2018-08-15 01:00	EDT	4.98	P
USGS	01105585	2018-08-15 01:15	EDT	5.08	P
USGS	01105585	2018-08-15 01:30	EDT	4.96	P
USGS	01105585	2018-08-15 01:45	EDT	4.92	P
USGS	01105585	2018-08-15 02:00	EDT	4.83	P
USGS	01105585	2018-08-15 02:15	EDT	4.98	P
USGS	01105585	2018-08-15 02:30	EDT	4.94	P
USGS	01105585	2018-08-15 02:45	EDT	4.94	P
USGS	01105585	2018-08-15 03:00	EDT	5.28	P
USGS	01105585	2018-08-15 03:15	EDT	5.05	P
USGS	01105585	2018-08-15 03:30	EDT	4.94	P
USGS	01105585	2018-08-15 03:45	EDT	4.76	P
USGS	01105585	2018-08-15 04:00	EDT	4.76	P
USGS	01105585	2018-08-15 04:15	EDT	4.74	P
USGS	01105585	2018-08-15 04:30	EDT	4.85	P
USGS	01105585	2018-08-15 04:45	EDT	4.72	P
USGS	01105585	2018-08-15 05:00	EDT	4.69	P
USGS	01105585	2018-08-15 05:15	EDT	4.61	P
USGS	01105585	2018-08-15 05:30	EDT	4.63	P
USGS	01105585	2018-08-15 05:45	EDT	4.76	P
USGS	01105585	2018-08-15 06:00	EDT	4.61	P
USGS	01105585	2018-08-15 06:15	EDT	4.54	P
USGS	01105585	2018-08-15 06:30	EDT	4.56	P
USGS	01105585	2018-08-15 06:45	EDT	4.59	P
USGS	01105585	2018-08-15 07:00	EDT	4.89	P
USGS	01105585	2018-08-15 07:15	EDT	4.92	P
USGS	01105585	2018-08-15 07:30	EDT	4.63	P
USGS	01105585	2018-08-15 07:45	EDT	4.98	P
USGS	01105585	2018-08-15 08:00	EDT	4.83	P
USGS	01105585	2018-08-15 08:15	EDT	4.78	P
USGS	01105585	2018-08-15 08:30	EDT	4.67	P
USGS	01105585	2018-08-15 08:45	EDT	4.78	P
USGS	01105585	2018-08-15 09:00	EDT	5.14	P
USGS	01105585	2018-08-15 09:15	EDT	4.81	P
USGS	01105585	2018-08-15 09:30	EDT	4.72	P
USGS	01105585	2018-08-15 09:45	EDT	4.56	P
USGS	01105585	2018-08-15 10:00	EDT	4.65	P
USGS	01105585	2018-08-15 10:15	EDT	4.48	P
USGS	01105585	2018-08-15 10:30	EDT	4.48	P
USGS	01105585	2018-08-15 10:45	EDT	4.48	P
USGS	01105585	2018-08-15 11:00	EDT	4.61	P
USGS	01105585	2018-08-15 11:15	EDT	4.76	P
USGS	01105585	2018-08-15 11:30	EDT	4.54	P
USGS	01105585	2018-08-15 11:45	EDT	4.39	P
USGS	01105585	2018-08-15 12:00	EDT	4.59	P
USGS	01105585	2018-08-15 12:15	EDT	4.72	P
USGS	01105585	2018-08-15 12:30	EDT	4.48	P
USGS	01105585	2018-08-15 12:45	EDT	4.35	P
USGS	01105585	2018-08-15 13:00	EDT	4.27	P
USGS	01105585	2018-08-15 13:15	EDT	4.63	P
USGS	01105585	2018-08-15 13:30	EDT	4.46	P
USGS	01105585	2018-08-15 13:45	EDT	4.31	P
USGS	01105585	2018-08-15 14:00	EDT	4.22	P
USGS	01105585	2018-08-15 14:15	EDT	4.48	P
USGS	01105585	2018-08-15 14:30	EDT	4.46	P
USGS	01105585	2018-08-15 14:45	EDT	4.33	P
USGS	01105585	2018-08-15 15:00	EDT	4.16	P
USGS	01105585	2018-08-15 15:15	EDT	4.29	P
USGS	01105585	2018-08-15 15:30	EDT	4.46	P
USGS	01105585	2018-08-15 15:45	EDT	4.20	P
USGS	01105585	2018-08-15 16:00	EDT	4.06	P
USGS	01105585	2018-08-15 16:15	EDT	3.97	P
USGS	01105585	2018-08-15 16:30	EDT	4.39	P
USGS	01105585	2018-08-15 16:45	EDT	4.24	P
USGS	01105585	2018-08-15 17:00	EDT	4.08	P
USGS	01105585	2018-08-15 17:15	EDT	3.97	P
USGS	01105585	2018-08-15 17:30	EDT	4.22	P
USGS	01105585	2018-08-15 17:45	EDT	4.33	P
USGS	01105585	2018-08-15 18:00	EDT	4.03	P
USGS	01105585	2018-08-15 18:15	EDT	3.95	P
USGS	01105585	2018-08-15 18:30	EDT	3.95	P
USGS	01105585	2018-08-15 18:45	EDT	4.33	P
USGS	01105585	2018-08-15 19:00	EDT	4.10	P
USGS	01105585	2018-08-15 19:15	EDT	4.01	P
USGS	01105585	2018-08-15 19:30	EDT	3.92	P
USGS	01105585	2018-08-15 19:45	EDT	4.20	P
USGS	01105585	2018-08-15 20:00	EDT	4.29	P
USGS	01105585	2018-08-15 20:15	EDT	4.01	P
USGS	01105585	2018-08-15 20:30	EDT	3.92	P
USGS	01105585	2018-08-15 20:45	EDT	3.86	P
USGS	01105585	2018-08-15 21:00	EDT	4.24	P
USGS	01105585	2018-08-15 21:15	EDT	4.10	P
USGS	01105585	2018-08-15 21:30	EDT	3.88	P
USGS	01105585	2018-08-15 21:45	EDT	3.88	P
USGS	01105585	2018-08-15 22:00	EDT	4.20	P
USGS	01105585	2018-08-15 22:15	EDT	4.01	P
USGS	01105585	2018-08-15 22:30	EDT	3.86	P
USGS	01105585	2018-08-15 22:45	EDT	3.80	P
USGS	01105585	2018-08-15 23:00	EDT	4.06	P
USGS	01105585	2018-08-15 23:15	EDT	4.08	P
USGS	01105585	2018-08-15 23:30	EDT	3.86	P
USGS	01105585	2018-08-15 23:45	EDT	3.75	P
USGS	01105585	2018-08-16 00:00	EDT	3.95	P
USGS	01105585	2018-08-16 00:15	EDT	4.14	P
USGS	01105585	2018-08-16 00:30	EDT	3.84	P
USGS	01105585	2018-08-16 00:45	EDT	3.77	P
USGS	01105585	2018-08-16 01:00	EDT	3.71	P
USGS	01105585	2018-08-16 01:15	EDT	4.16	P
USGS	01105585	2018-08-16 01:30	EDT	3.90	P
USGS	01105585	2018-08-16 01:45	EDT	3.77	P
USGS	01105585	2018-08-16 02:00	EDT	3.73	P
USGS	01105585	2018-08-16 02:15	EDT	4.08	P
USGS	01105585	2018-08-16 02:30	EDT	3.88	P
USGS	01105585	2018-08-16 02:45	EDT	3.77	P
USGS	01105585	2018-08-16 03:00	EDT	3.67	P
USGS	01105585	2018-08-16 03:15	EDT	4.03	P
USGS	01105585	2018-08-16 03:30	EDT	3.99	P
USGS	01105585	2018-08-16 03:45	EDT	3.77	P
USGS	01105585	2018-08-16 04:00	EDT	3.67	P
USGS	01105585	2018-08-16 04:15	EDT	3.80	P
USGS	01105585	2018-08-16 04:30	EDT	3.97	P
USGS	01105585	2018-08-16 04:45	EDT	3.75	P
USGS	01105585	2018-08-16 05:00	EDT	3.63	P
USGS	01105585	2018-08-16 05:15	EDT	3.61	P
USGS	01105585	2018-08-16 05:30	EDT	3.99	P
USGS	01105585	2018-08-16 05:45	EDT	3.82	P
USGS	01105585	2018-08-16 06:00	EDT	3.69	P
USGS	01105585	2018-08-16 06:15	EDT	3.63	P
USGS	01105585	2018-08-16 06:30	EDT	3.92	P
USGS	01105585	2018-08-16 06:45	EDT	3.84	P
USGS	01105585	2018-08-16 07:00	EDT	3.59	P
USGS	01105585	2018-08-16 07:15	EDT	3.55	P
USGS	01105585	2018-08-16 07:30	EDT	3.75	P
USGS	01105585	2018-08-16 07:45	EDT	3.88	P
USGS	01105585	2018-08-16 08:00	EDT	3.61	P
USGS	01105585	2018-08-16 08:15	EDT	3.44	P
USGS	01105585	2018-08-16 08:30	EDT	3.46	P
USGS	01105585	2018-08-16 08:45	EDT	3.82	P
USGS	01105585	2018-08-16 09:00	EDT	3.61	P
USGS	01105585	2018-08-16 09:15	EDT	3.63	P
USGS	01105585	2018-08-16 09:30	EDT	3.42	P
USGS	01105585	2018-08-16 09:45	EDT	3.75	P
USGS	01105585	2018-08-16 10:00	EDT	3.86	P
USGS	01105585	2018-08-16 10:15	EDT	3.71	P
USGS	01105585	2018-08-16 10:30	EDT	3.63	P
USGS	01105585	2018-08-16 10:45	EDT	3.75	P
USGS	01105585	2018-08-16 11:00	EDT	3.86	P
USGS	01105585	2018-08-16 11:15	EDT	3.59	P
USGS	01105585	2018-08-16 11:30	EDT	3.55	P
USGS	01105585	2018-08-16 11:45	EDT	3.55	P
USGS	01105585	2018-08-16 12:00	EDT	3.88	P
USGS	01105585	2018-08-16 12:15	EDT	3.65	P
USGS	01105585	2018-08-16 12:30	EDT	3.59	P
USGS	01105585	2018-08-16 12:45	EDT	3.55	P
USGS	01105585	2018-08-16 13:00	EDT	3.92	P
USGS	01105585	2018-08-16 13:15	EDT	3.75	P
USGS	01105585	2018-08-16 13:30	EDT	3.57	P
USGS	01105585	2018-08-16 13:45	EDT	3.50	P
USGS	01105585	2018-08-16 14:00	EDT	3.75	P
USGS	01105585	2018-08-16 14:15	EDT	3.82	P
USGS	01105585	2018-08-16 14:30	EDT	3.67	P
USGS	01105585	2018-08-16 14:45	EDT	3.55	P
USGS	01105585	2018-08-16 15:00	EDT	3.82	P
USGS	01105585	2018-08-16 15:15	EDT	3.80	P
USGS	01105585	2018-08-16 15:30	EDT	3.57	P
USGS	01105585	2018-08-16 15:45	EDT	3.48	P
USGS	01105585	2018-08-16 16:00	EDT	3.73	P
USGS	01105585	2018-08-16 16:15	EDT	3.84	P
USGS	01105585	2018-08-16 16:30	EDT	3.59	P
USGS	01105585	2018-08-16 16:45	EDT	3.48	P
USGS	01105585	2018-08-16 17:00	EDT	3.61	P
USGS	01105585	2018-08-16 17:15	EDT	3.84	P
USGS	01105585	2018-08-16 17:30	EDT	3.50	P
USGS	01105585	2018-08-16 17:45	EDT	3.46	P
USGS	01105585	2018-08-16 18:00	EDT	3.46	P
USGS	01105585	2018-08-16 18:15	EDT	3.71	P
USGS	01105585	2018-08-16 18:30	EDT	3.63	P
USGS	01105585	2018-08-16 18:45	EDT	3.46	P
USGS	01105585	2018-08-16 19:00	EDT	3.34	P
USGS	01105585	2018-08-16 19:15	EDT	3.69	P
USGS	01105585	2018-08-16 19:30	EDT	3.69	P
USGS	01105585	2018-08-16 19:45	EDT	3.48	P
USGS	01105585	2018-08-16 20:00	EDT	3.34	P
USGS	01105585	2018-08-16 20:15	EDT	3.59	P
USGS	01105585	2018-08-16 20:30	EDT	3.80	P
USGS	01105585	2018-08-16 20:45	EDT	3.46	P
USGS	01105585	2018-08-16 21:00	EDT	3.34	P
USGS	01105585	2018-08-16 21:15	EDT	3.30	P
USGS	01105585	2018-08-16 21:30	EDT	3.65	P
USGS	01105585	2018-08-16 21:45	EDT	3.55	P
USGS	01105585	2018-08-16 22:00	EDT	3.34	P
USGS	01105585	2018-08-16 22:15	EDT	3.24	P
USGS	01105585	2018-08-16 22:30	EDT	3.48	P
USGS	01105585	2018-08-16 22:45	EDT	3.61	P
USGS	01105585	2018-08-16 23:00	EDT	3.38	P
USGS	01105585	2018-08-16 23:15	EDT	3.24	P
USGS	01105585	2018-08-16 23:30	EDT	3.19	P
USGS	01105585	2018-08-16 23:45	EDT	3.46	P
USGS	01105585	2018-08-17 00:00	EDT	3.50	P
USGS	01105585	2018-08-17 00:15	EDT	3.28	P
USGS	01105585	2018-08-17 00:30	EDT	3.19	P
USGS	01105585	2018-08-17 00:45	EDT	3.30	P
USGS	01105585	2018-08-17 01:00	EDT	3.63	P
USGS	01105585	2018-08-17 01:15	EDT	3.34	P
USGS	01105585	2018-08-17 01:30	EDT	3.24	P
USGS	01105585	2018-08-17 01:45	EDT	3.19	P
USGS	01105585	2018-08-17 02:00	EDT	3.48	P
USGS	01105585	2018-08-17 02:15	EDT	3.44	P
